"ts","sessionid","level","iteminsession","city","zip","state","useragent","lon","lat","userid","lastname","firstname","gender","registration","success","month","day","hour"
2023-11-28 03:51:19.000,203890,free,5,North Las Vegas,,NV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-115.172685,36.223177,62767,Roman,Samuel,M,1543255200000,true,,,3
2023-11-28 03:51:34.000,238424,free,2,Seattle,,WA,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0,-122.293207,47.611046,27868,Ferguson,Nevaeh,F,1543255200000,true,,,3
2023-11-28 03:52:38.000,165011,free,4,Boynton Beach,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-80.185602,26.538412,38481,Brown,Corwin,M,1543255200000,true,,,3
2023-11-28 03:53:28.000,232275,paid,114,Escanaba,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-87.138174,45.763637,27742,Rogers,Lucy,F,1543255200000,true,,,3
2023-11-28 03:54:28.000,232790,paid,93,Wahiawa,,HI,Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-157.979384,21.57139,55252,Richardson,Lucy,F,1543255200000,true,,,3
2023-11-28 03:54:37.000,234753,paid,14,Jesup,,IA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-92.09323,42.453205,97064,Ellis,Savanna,F,1543255200000,true,,,3
2023-11-28 03:55:08.000,168457,free,1,Alpine,,AL,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-86.262233,33.355635,72862,Torres,Rudy,M,1631293528000,true,,,3
2023-11-28 03:55:08.000,227189,free,6,Oregonia,,OH,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-84.08054,39.441468,105003,Freeman,Emmett,M,1701194080000,true,,,3
2023-11-28 03:55:09.000,227189,free,7,Oregonia,,OH,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-84.08054,39.441468,105003,Freeman,Emmett,M,1701194080000,true,,,3
2023-11-28 03:55:15.000,227189,free,10,Oregonia,,OH,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-84.08054,39.441468,105003,Freeman,Emmett,M,1701194080000,true,,,3
2023-11-28 03:55:26.000,203872,paid,2,Catasauqua,,PA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-75.467873,40.656434,24209,Proctor,Sadie,F,1543255200000,true,,,3
2023-11-28 03:57:10.000,64849,free,2,Indianapolis,,IN,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-86.096931,39.737586,64850,Stevens,Quade,M,1700836349000,true,,,3
2023-11-28 03:57:17.000,1309,free,5,Englewood,,NJ,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-73.972515,40.891197,1310,Dominguez,Hailey,F,1543255200000,true,,,3
2023-11-28 03:57:58.000,235933,paid,1,Windsor,,NY,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-75.615617,42.032061,,,,,,false,,,3
2023-11-28 03:57:59.000,235933,paid,2,Windsor,,NY,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-75.615617,42.032061,,,,,,false,,,3
2023-11-28 03:58:07.000,4991,paid,2,Naples,,FL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-81.808323,26.246308,4992,Bullock,Jarrell,M,1543255200000,true,,,3
2023-11-28 03:58:27.000,234667,paid,2,Maricopa,,AZ,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,-111.989258,33.007286,39025,Evans,Callen,M,1698526675000,true,,,3
2023-11-28 03:58:38.000,235933,paid,3,Windsor,,NY,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-75.615617,42.032061,30230,Coleman,Layne,M,1543255200000,true,,,3
2023-11-28 03:58:46.000,203726,paid,1,Kent,,WA,"""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-122.117029,47.367737,29215,Martinez,Blima,F,1584643186000,true,,,3
2023-11-28 03:58:47.000,70477,free,1,Chester,,SC,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-81.234538,34.715492,70478,Davis,Kyler,M,1679464688000,true,,,3
2023-11-28 04:00:23.000,70477,free,8,Chester,,SC,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-81.234538,34.715492,70478,Davis,Kyler,M,1679464688000,true,,,4
2023-11-28 04:00:48.000,78875,free,2,Waco,,TX,Mozilla/5.0 (Windows NT 6.0; rv:31.0) Gecko/20100101 Firefox/31.0,-97.215893,31.627123,78876,Waters,John,M,1543255200000,true,,,4
2023-11-28 04:01:06.000,70277,free,2,Benton,,AR,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-92.585282,34.485476,70278,Vargas,Jeffrey,M,1657680647000,true,,,4
2023-11-28 04:02:04.000,213297,free,4,Kansas City,,MO,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-94.514665,39.209967,52457,Thomas,Tyler,M,1586054092000,true,,,4
2023-11-28 04:02:11.000,237971,free,2,Freeport,,IL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-89.636784,42.318004,42571,Smith,Aiyana,F,1543255200000,true,,,4
2023-11-28 04:04:11.000,225638,free,1,Columbus,,OH,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-82.969026,39.973084,,,,,,false,,,4
2023-11-28 04:04:48.000,205720,paid,1,Westbrook,,ME,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-70.352614,43.707947,8703,Sullivan,Kaylee,F,1543255200000,true,,,4
2023-11-28 04:04:57.000,239856,paid,2,Woodside,,NY,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,-73.905181,40.744788,14397,Andrews,Austin,M,1626769897000,true,,,4
2023-11-28 04:05:02.000,238655,paid,26,Valley City,,OH,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-81.93066,41.24919,28685,Scott,Alexander,M,1543255200000,true,,,4
2023-11-28 04:06:16.000,67501,free,3,Mobile,,AL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-88.16353,30.661093,67502,Williams,Carson,M,1589147504000,true,,,4
2023-11-28 04:06:28.000,239194,free,1,Madison,,WI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/538.46 (KHTML, like Gecko) Version/8.0 Safari/538.46""",-89.311966,43.100348,70760,Palmer,Ethan,M,1606504770000,true,,,4
2023-11-28 04:06:40.000,18286,free,2,Horseheads,,NY,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),-76.834161,42.215912,18287,Lindsey,Anthony,M,1543255200000,true,,,4
2023-11-28 04:08:49.000,234047,free,6,Camden,,NJ,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-75.091486,39.951825,25871,Andrews,Emilyn,F,1543255200000,true,,,4
2023-11-28 04:09:52.000,69620,free,7,Kew Gardens,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-73.828212,40.707917,69621,Cox,Alexis,M,1543255200000,true,,,4
2023-11-28 04:10:05.000,203726,paid,9,Kent,,WA,"""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-122.117029,47.367737,29215,Martinez,Blima,F,1584643186000,true,,,4
2023-11-28 04:10:16.000,205720,paid,8,Westbrook,,ME,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-70.352614,43.707947,8703,Sullivan,Kaylee,F,1543255200000,true,,,4
2023-11-28 04:10:43.000,61243,free,3,Spring,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,-95.383966,30.062169,61244,Neal,Marcus,M,1626637668000,true,,,4
2023-11-28 04:11:37.000,70572,free,3,Fargo,,ND,Mozilla/5.0 (Windows NT 6.0; rv:31.0) Gecko/20100101 Firefox/31.0,-96.822078,46.856143,70573,Potts,Kelly,F,1543255200000,true,,,4
2023-11-28 04:11:49.000,211060,paid,64,Aurora,,CO,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-104.78546,39.697928,12671,Smith,Kierra,F,1543255200000,true,,,4
2023-11-28 04:12:50.000,27991,paid,20,San Antonio,,TX,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-98.570938,29.421133,27992,Clark,Samuel,M,1636852895000,true,,,4
2023-11-28 04:13:43.000,211324,free,4,Detroit,,MI,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-82.981142,42.433156,,,,,,false,,,4
2023-11-28 04:15:38.000,234800,free,5,Los Angeles,,CA,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-118.399613,34.030578,13442,Robinson,Angel,M,1543255200000,true,,,4
2023-11-28 04:16:28.000,54292,paid,52,Pensacola,,FL,"""Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""",-87.369394,30.391628,54293,Thompson,Krishiv,M,1626492890000,true,,,4
2023-11-28 04:16:39.000,176264,free,2,Carrollton,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-96.89817,32.962473,87333,Perez,Michael,M,1645565725000,true,,,4
2023-11-28 04:17:18.000,50407,free,2,Fresno,,CA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-119.753932,36.739193,50408,Mccall,Charles,M,1543255200000,true,,,4
2023-11-28 04:17:32.000,225214,free,5,Temple Hills,,MD,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-76.933436,38.814902,26409,Johnson,Christian,M,1597346555000,true,,,4
2023-11-28 04:17:59.000,229776,paid,50,Mission Viejo,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-117.643112,33.606497,97647,Gonzalez,Adriano,M,1599263455000,true,,,4
2023-11-28 04:19:16.000,163627,free,1,Racine,,WI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2""",-87.815533,42.684188,92911,Spence,Bryce,M,1543255200000,true,,,4
2023-11-28 04:19:39.000,183195,paid,2,Carmel,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-86.174761,39.962604,6749,Bender,Madison,F,1632860987000,true,,,4
2023-11-28 04:20:21.000,163627,free,6,Racine,,WI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2""",-87.815533,42.684188,,,,,,false,,,4
2023-11-28 04:20:26.000,217013,free,1,Sophia,,WV,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-81.314129,37.672265,63856,Pierce,Mordechai,M,1543255200000,true,,,4
2023-11-28 04:20:30.000,240184,free,7,Douglas,,GA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-82.867955,31.461219,42823,Morrison,Aidon,M,1583729176000,true,,,4
2023-11-28 04:21:24.000,8523,paid,10,Rolla,,MO,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-91.768578,37.900035,8524,Dixon,Aaliyah,F,1543255200000,true,,,4
2023-11-28 04:21:27.000,226949,paid,64,Clemson,,SC,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-82.815832,34.681567,,,,,,false,,,4
2023-11-28 04:22:07.000,241445,paid,1,Dallas,,TX,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-96.736637,32.912633,40314,Rivera,Amora,F,1543255200000,true,,,4
2023-11-28 04:22:07.000,138633,free,2,Worcester,,MA,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-71.787793,42.289683,81504,Barr,Lulu,F,1543255200000,true,,,4
2023-11-28 04:22:14.000,163274,paid,5,Chula Vista,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-117.053949,32.607008,84582,Mathews,Connor,M,1543255200000,true,,,4
2023-11-28 04:22:14.000,89481,paid,2,Glens Falls,,NY,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-73.645286,43.31116,89482,Sherman,Jermaine,M,1543255200000,true,,,4
2023-11-28 04:22:22.000,45450,paid,27,San Mateo,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-122.316903,37.576948,45451,Smith,Kate,F,1601183019000,true,,,4
2023-11-28 04:22:53.000,232121,free,2,Cameron,,MO,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-94.225807,39.736726,24644,Thomas,Carlee,F,1614596595000,true,,,4
2023-11-28 04:23:35.000,9794,free,7,Decatur,,IL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-89.0478,39.827583,9795,Jones,Fatimatou,F,1543255200000,true,,,4
2023-11-28 04:24:33.000,181098,paid,1,Richmond,,VA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-77.378183,37.558305,53454,Brown,Eleanor,F,1543255200000,true,,,4
2023-11-28 04:25:13.000,182183,paid,1,Flushing,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-83.867227,43.075348,51948,Johnston,Mason,M,1543255200000,true,,,4
2023-11-28 04:25:17.000,18650,free,2,Tyler,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-95.321028,32.235066,18651,Torres,Ella,F,1577278672000,true,,,4
2023-11-28 04:25:31.000,211324,free,7,Detroit,,MI,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-82.981142,42.433156,3840,Perez,Melanie,F,1543255200000,true,,,4
2023-11-28 04:26:14.000,95883,free,1,Pine,,AZ,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-111.561133,34.303856,95884,Jones,Jacob,M,1543255200000,true,,,4
2023-11-28 04:29:55.000,238412,free,8,Chicago,,IL,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-87.827131,41.97428,74498,Perkins,David,M,1543255200000,true,,,4
2023-11-28 04:30:01.000,58099,free,1,West Chicago,,IL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-88.211014,41.896691,,,,,,false,,,4
2023-11-28 04:30:02.000,58099,free,2,West Chicago,,IL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-88.211014,41.896691,,,,,,false,,,4
2023-11-28 04:30:26.000,240973,free,9,Beulah,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-86.031754,44.643232,63926,Carlson,Mariana,F,1543255200000,true,,,4
2023-11-28 04:30:38.000,58099,free,3,West Chicago,,IL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-88.211014,41.896691,58100,Hogan,Julia,F,1574307056000,true,,,4
2023-11-28 04:31:36.000,173211,free,2,Peterstown,,WV,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-80.758163,37.436416,29018,Jones,Timothy,M,1543255200000,true,,,4
2023-11-28 04:32:16.000,242873,free,9,Idaho Falls,,ID,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-111.811633,43.443948,,,,,,false,,,4
2023-11-28 04:32:17.000,242873,free,10,Idaho Falls,,ID,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-111.811633,43.443948,,,,,,false,,,4
2023-11-28 04:32:18.000,182255,free,4,Fairhope,,AL,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-87.861306,30.480713,71115,Butler,Caysen,M,1543255200000,true,,,4
2023-11-28 04:32:20.000,242873,free,11,Idaho Falls,,ID,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-111.811633,43.443948,,,,,,false,,,4
2023-11-28 04:32:21.000,242873,free,12,Idaho Falls,,ID,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-111.811633,43.443948,,,,,,false,,,4
2023-11-28 04:32:24.000,242873,free,13,Idaho Falls,,ID,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-111.811633,43.443948,17991,Rodriguez,Adrian,M,1543255200000,true,,,4
2023-11-28 04:32:28.000,174477,paid,1,Bothell,,WA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-122.199069,47.841169,38259,Hall,Olivia,F,1543255200000,true,,,4
2023-11-28 04:32:45.000,97760,free,4,San Jacinto,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-116.934097,33.79736,97761,Duncan,Kellen,M,1693801113000,true,,,4
2023-11-28 04:33:18.000,242866,free,5,Pompano Beach,,FL,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-80.265311,26.244602,91505,Marshall,Juan,M,1632651904000,true,,,4
2023-11-28 04:33:45.000,219863,paid,1,Houston,,TX,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-95.335133,29.66688,,,,,,false,,,4
2023-11-28 04:35:45.000,22779,free,9,Los Angeles,,CA,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,-118.291904,33.952724,22780,White,Bishop,M,1566498468000,true,,,4
2023-11-28 04:35:56.000,43564,free,5,Andrews,,NC,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-83.810349,35.198079,43565,Howard,Micaela,F,1543255200000,true,,,4
2023-11-28 04:35:58.000,201625,free,1,Curtis Bay,,MD,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-76.562926,39.208888,7416,Yates,Catherine,F,1543255200000,true,,,4
2023-11-28 04:36:49.000,205500,paid,46,Sioux Falls,,SD,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-96.839962,43.507343,31600,Wheeler,Alex,M,1543255200000,true,,,4
2023-11-28 04:39:19.000,21169,free,1,Weatherford,,TX,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-97.791085,32.754964,21170,Martinez,Kailee,F,1543255200000,true,,,4
2023-11-28 04:39:44.000,155218,paid,85,Leavenworth,,KS,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-94.995995,39.28233,9270,Allen,Dylan,M,1543255200000,true,,,4
2023-11-28 04:39:56.000,206983,free,6,Pasco,,WA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-118.95419,46.379049,1993,Clark,Sidney,F,1543255200000,true,,,4
2023-11-28 04:40:29.000,72156,free,1,Midland,,GA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-84.8247,32.579398,72157,Graham,Caleb,M,1543255200000,true,,,4
2023-11-28 04:42:33.000,210440,free,3,Old Lyme,,CT,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-72.323754,41.362386,96673,Stevenson,Demitrius,M,1605149234000,true,,,4
2023-11-28 04:42:34.000,36492,free,4,Aransas Pass,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-97.177776,27.926913,36493,Huff,Alexander,M,1543255200000,true,,,4
2023-11-28 04:42:49.000,242028,paid,2,Kissimmee,,FL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-81.445287,28.238886,31633,Townsend,Marcos,M,1543255200000,true,,,4
2023-11-28 04:43:00.000,201976,free,2,Marlboro,,NY,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-74.015014,41.613876,86350,Butler,Brayden,M,1568608850000,true,,,4
2023-11-28 04:44:33.000,234789,paid,17,New Albany,,IN,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),-85.847601,38.283506,80295,Berry,Derek,M,1543255200000,true,,,4
2023-11-28 04:45:06.000,6985,free,2,Junction City,,AR,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-92.818579,33.071881,6986,Murphy,Eli,M,1543255200000,true,,,4
2023-11-28 04:45:14.000,231198,paid,1,Aberdeen,,NC,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-79.432157,35.116885,81824,Juarez,Taylor,F,1644051370000,true,,,4
2023-11-28 04:45:33.000,51732,free,2,Richmond,,VA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-77.574165,37.586772,51733,Mitchell,Aiden,M,1696047505000,true,,,4
2023-11-28 04:45:36.000,190004,paid,30,Chicago,,IL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-87.656935,41.81268,79585,West,Mariah,F,1543255200000,true,,,4
2023-11-28 04:45:36.000,74564,free,5,Pensacola,,FL,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-87.221604,30.531268,74565,Johnson,Justin,M,1543255200000,true,,,4
2023-11-28 04:45:37.000,181857,free,1,Panama City,,FL,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",-85.732678,30.142185,64463,Singleton,Uriah,M,1543255200000,true,,,4
